sweep,di,dj,dk,r_mm,n_rv,n_lv,tau_rv,tau_lv,d_rv_lv,tau_rv_err,tau_lv_err,chi_rv,chi_lv,tail_rv,tail_lv,tail_d
axis0,5,0,0,8.16414595,2308653,1931154,1.7499996517796967,1.4305929055578486,0.31940674622184817,0.19547731459516712,0.15227294344268147,2.7103438999714022,2.0489938361369315,2.070289555452534,1.8931450639118226,0.17714449154071144
axis0,6,0,0,9.79697514,2293411,1923670,1.8008232945223144,1.4318898605317358,0.36893343399057854,0.20445465622553727,0.1555792123567547,2.7964439441132853,2.127551831563879,2.495644497279154,2.0242334685619383,0.4714110287172155
axis0,7,0,0,11.42980433,2275945,1915857,1.851650810907396,1.3460608163780141,0.5055899945293818,0.21016757684330864,0.15077023196173972,2.8161944981549945,2.0677423474967225,2.6430230465550744,1.7934248255953869,0.8495982209596875
axis0,8,0,0,13.06263352,2256779,1907971,1.752571872984471,1.3831650942514992,0.3694067787329718,0.1961295870368983,0.1566483435294906,2.796111236927635,2.049029939773711,2.0649767061048263,1.8632701483918008,0.20170655771302548
axis0,9,0,0,14.695462710000001,2236929,1899007,1.7272179290526946,1.3898597683260423,0.33735816072665226,0.19403060587093998,0.15630231338444064,2.829814730864165,2.05630393017784,1.8358568125854084,1.8919401926258896,-0.05608338004048119
axis0,10,0,0,16.3282919,2215424,1891228,1.7003862882188825,1.3986759946803144,0.30171029353856804,0.2006771246847235,0.16081942977904076,2.853002214364721,2.1471373988774523,1.7683149431430303,1.8603206901961193,-0.09200574705308906
axis1,0,-10,0,16.3713944,2539548,1820354,1.6567847061073548,1.5660360127903152,0.09074869331703961,0.18791883253465658,0.17191875390397116,2.4181833835839273,1.975216933967997,2.467561416924905,1.7673526763468348,0.7002087405780704
axis1,0,-9,0,14.73425496,2547767,1845474,1.651440723648922,1.5030449515862427,0.14839577206267918,0.18272803184025738,0.16238742308508286,2.426106626193575,2.0507709929027738,2.5188771307298885,1.736631795365734,0.7822453353641545
axis1,0,-8,0,13.09711552,2552619,1866778,1.598014004743441,1.5189390128477607,0.07907499189568035,0.17768965463839215,0.16115216910090285,2.621095479169478,2.079447581141797,2.070781857095089,1.813201161569444,0.2575806955256448
axis1,0,-7,0,11.459976079999999,2553360,1886480,1.6381309105847692,1.479545748081638,0.15858516250313115,0.17328621332793573,0.15445772250610296,2.7079479206508883,2.150481638352344,2.1231551881220847,1.4722254938625745,0.6509296942595102
axis1,0,-6,0,9.822836639999998,2550054,1903679,1.655531462034093,1.5087612595635786,0.14677020247051442,0.16907524552893044,0.15365733055443317,2.729227050054542,2.231669735643697,1.976374178339207,1.433421198567691,0.542952979771516
axis1,0,-5,0,8.1856972,2538967,1917242,1.6582177022039506,1.4393482957430206,0.21886940646093,0.1683467628489441,0.14649952113006823,2.7962308389061796,2.2624366544208883,2.0023740085926645,1.6136094716026144,0.3887645369900501
axis1,0,-4,0,6.54855776,2520775,1929346,1.669727069860765,1.4604206647046036,0.20930640515616128,0.1659577901485349,0.14348146938003994,2.7500443790891533,2.2296982804683476,2.0618682064015665,1.505200382071272,0.5566678243302945
axis1,0,-3,0,4.911418319999999,2494508,1937705,1.7506851447018776,1.446533953556184,0.30415119114569356,0.17915353319741453,0.14586987833151724,2.7197957703016424,2.1767118022760226,1.9680526918397145,1.59870508061953,0.36934761122018456
axis1,0,-2,0,3.27427888,2459499,1944619,1.755417071211481,1.4392465517033168,0.3161705195081641,0.18071195338191998,0.141980619505238,2.7865781195469865,2.127549687691693,2.0811769751439266,1.6616650189638797,0.4195119561800469
axis1,0,-1,0,1.63713944,2414559,1948048,1.7153621386378883,1.3982315786331965,0.31713056000469186,0.17474399306981922,0.13250724333943936,2.8010479741664347,2.197584015491691,2.1335972433597816,1.7041842727936989,0.42941297056608274
axis1,0,1,0,1.63713944,2299881,1949357,1.7109511273401588,1.4097881402626777,0.301162987077481,0.1802525360047342,0.13322086039005268,2.79772266948544,2.2143370060695347,1.918194381218106,1.7694870953503614,0.1487072858677445
axis1,0,2,0,3.27427888,2231628,1944361,1.7237949066648963,1.4001409980203425,0.3236539086445538,0.19075719294041074,0.13372046266981918,2.821826888015132,2.2379957359064417,1.982080195459933,1.860152312770199,0.12192788268973387
axis1,0,3,0,4.911418319999999,2158580,1937015,1.6980758904242932,1.4946696678261469,0.20340622259814634,0.20361612429483086,0.1460472190724803,2.8259913132743026,2.245849705784028,1.8375584466521144,2.1390499355230825,-0.3014914888709681
axis1,0,4,0,6.54855776,2080929,1927228,1.56265517509602,1.4586678270574536,0.10398734803856646,0.20013464102047643,0.13900252920085446,2.8284887742687297,2.1938016364101984,2.1152749340786583,2.0552676028587222,0.060007331219936066
axis1,0,5,0,8.1856972,2000177,1914527,1.5685065063606423,1.4477320439640096,0.1207744623966327,0.20201012188650488,0.13610793339570085,2.8321920891457477,2.2944910179688307,1.8669235911446824,1.9527001446296384,-0.08577655348495594
axis1,0,6,0,9.822836639999998,1918989,1899397,1.4494154308384621,1.4237480580659676,0.025667372772494534,0.1858828306750242,0.13284338576067836,2.9136943935293904,2.1750756178646777,1.8149458727234316,1.8995758273845034,-0.08462995466107182
axis1,0,7,0,11.459976079999999,1835668,1882096,1.5476558262424736,1.4503167957562468,0.09733903048622672,0.20243336438015114,0.13462658119707535,3.0522844837963423,2.2110792455305623,2.0764683828452606,1.921876537088893,0.15459184575636753
axis1,0,8,0,13.09711552,1752628,1862585,1.5412272139006324,1.4277786858123447,0.11344852808828776,0.20185015107618773,0.13697356894310275,3.1493898116798795,2.31700251890141,2.0098189682384064,4.660188121850722,-2.6503691536123157
axis1,0,9,0,14.73425496,1670136,1841494,1.5214416035313847,1.4538266874593702,0.06761491607201453,0.20516324418535112,0.1372399911838756,3.2320585614547688,2.428727872215853,2.225101648821433,4.906979304330599,-2.6818776555091657
axis1,0,10,0,16.3713944,1589530,1817337,1.4476167995658664,1.4287011659714048,0.01891563359446158,0.20882281282471363,0.13254794371992384,3.2762058632937143,2.4566273265249463,3.1700452664038212,4.069286817560367,-0.8992415511565457
axis2,0,0,-10,16.4513969,2447806,1869311,1.5265212442616873,1.3760071942855396,0.1505140499761477,0.14080981326442527,0.13751099667624578,3.188806121368188,2.0664593128398967,2.0374350003392743,1.5569403666270631,0.4804946337122111
axis2,0,0,-9,14.80625721,2450486,1888548,1.527817196836918,1.368948432942824,0.158868763894094,0.14268053699821615,0.13304639276447833,3.097160444138451,2.13629778269143,1.995476429904104,1.5866563035984373,0.40882012630566655
axis2,0,0,-8,13.16111752,2452544,1906358,1.5689319479510773,1.376121086973407,0.1928108609776702,0.15282061078578374,0.12981053268016626,3.1028595091438005,1.9634106637319677,1.9330057768283742,1.640687505010171,0.29231827181820313
axis2,0,0,-7,11.515977829999999,2452457,1922448,1.6108112771027565,1.445551631576556,0.16525964552620054,0.1587972176304265,0.14387824534749866,2.9714565253998333,1.9828230366971769,2.045201883851859,1.7323448536421246,0.3128570302097342
axis2,0,0,-6,9.87083814,2449982,1935992,1.610819009334789,1.4514203222689555,0.1593986870658335,0.15839098080944525,0.14156767769611084,2.823177912445455,2.0746327417176307,2.047008644628381,1.663561668810678,0.3834469758177028
axis2,0,0,-5,8.22569845,2444653,1945991,1.6655535441160498,1.3934645122676605,0.2720890318483893,0.1752684942279969,0.1343257735860026,2.9111224879895157,2.1217061747886268,2.101530043832812,1.7225623228469396,0.3789677209858724
axis2,0,0,-4,6.58055876,2435539,1952871,1.6606710784048309,1.3497337992482543,0.31093727915657654,0.17259746210411478,0.1262446704280076,3.0067765266570907,2.159341748368069,2.090743825451766,1.7892557458324208,0.3014880796193451
axis2,0,0,-3,4.93541907,2422386,1957187,1.6654346836799863,1.3996888770628462,0.2657458066171401,0.17215801529176097,0.13110146152162275,2.9716314422208927,2.18384262721987,1.982250470738005,1.7574189489549996,0.22483152178300547
axis2,0,0,-2,3.29027938,2405588,1958511,1.7237870609689683,1.3799718212534327,0.3438152397155356,0.17834936399645898,0.12712236775136704,2.7322155641573906,2.2588119060979253,2.0640673543139587,1.7476936622615171,0.3163736920524416
axis2,0,0,-1,1.64513969,2385732,1955349,1.7037636175269777,1.4135109889098811,0.29025262861709655,0.17278517096028725,0.13089185701835646,2.707772792614933,2.2633565714167903,2.1145691861602924,1.7880685082599173,0.3265006779003752
axis2,0,0,1,1.64513969,2333549,1941882,1.7006863481251533,1.3921500002100116,0.30853634791514173,0.1737718849848209,0.13541006052133683,2.69648400963095,2.2039723965215017,1.9565292279277169,1.73109231041193,0.22543691751578687
axis2,0,0,2,3.29027938,2302651,1931404,1.714576934161612,1.4117835286799936,0.30279340548161837,0.1817045613690247,0.1402208163310853,2.7550840209737495,2.1470835547028053,1.993820977353708,1.6319888801185973,0.36183209723511056
axis2,0,0,3,4.93541907,2269756,1916463,1.7228401026438733,1.4779919940950716,0.24484810854880168,0.179336519245126,0.14589737982462064,2.6941549871674346,2.217059478849164,1.9832887686448615,1.667313897474514,0.3159748711703474
axis2,0,0,4,6.58055876,2234813,1897847,1.7082580442818114,1.5432026599462696,0.1650553843355418,0.18085407683385346,0.15567256821876185,2.7539985212405558,2.1907642870578847,2.030949417202889,1.772262662265415,0.25868675493747384
axis2,0,0,5,8.22569845,2198028,1878162,1.6906957210792524,1.539039231281642,0.15165648979761026,0.17865787838336647,0.15916991629888447,2.6756308422737844,2.2001366443008865,2.0299253387404703,1.786832009678776,0.24309332906169434
axis2,0,0,6,9.87083814,2161317,1855952,1.6612569203725576,1.553716891533053,0.10754002883950453,0.17737897807215247,0.16012193513670964,2.7954009744414665,2.114043333502667,2.1086930014999643,1.751846713981246,0.3568462875187184
axis2,0,0,7,11.515977829999999,2124269,1831483,1.6801944849634254,1.5976727826113153,0.0825217023521101,0.18131412116822856,0.1695821385349027,2.853880189530766,2.114850281220907,2.160513901268856,1.7108340110095854,0.44967989025927046
axis2,0,0,8,13.16111752,2086879,1804694,1.6618693789510028,1.5627388144929233,0.09913056445807955,0.18005375056572312,0.16307202204294519,2.888263971385546,2.0028192883136966,2.223973554666357,1.7683705721511571,0.4556029825151997
axis2,0,0,9,14.80625721,2050578,1775277,1.6988582853294398,1.5986760233640283,0.10018226196541158,0.18891239496313794,0.1742909892995174,2.852639519183831,1.9720467573027736,2.234973369345974,1.8408473743081488,0.3941259950378251
axis2,0,0,10,16.4513969,2014126,1745284,1.694969239041535,1.6498008275803793,0.04516841146115569,0.18805016066142527,0.18443014466712848,2.8749943568961944,1.9869755742963993,2.2426751375913048,2.094239025301256,0.1484361122900486
